Time, cpi, debt, gdp, gold, labour, party, election, petrol, unemploy
7/23/2003,1.5,6760,11625.1,352.2,146485,0,0,1.566,6.2
7/24/2003,1.5,6760,11625.1,359.8,146485,0,0,1.566,6.2
7/25/2003,1.5,6760,11625.1,361.1,146485,0,0,1.566,6.2
7/28/2003,1.5,6760,11625.1,361.95,146485,0,0,1.558,6.2
7/29/2003,1.5,6760,11625.1,364,146485,0,0,1.558,6.2
7/30/2003,1.5,6760,11625.1,359.1,146485,0,0,1.558,6.2
7/31/2003,1.5,6760,11625.1,355.75,146485,0,0,1.558,6.2
8/1/2003,1.3,6760,11625.1,353.05,146445,0,0,1.558,6.1
8/4/2003,1.3,6760,11625.1,348.95,146445,0,0,1.576,6.1
8/5/2003,1.3,6760,11625.1,349.5,146445,0,0,1.576,6.1
8/6/2003,1.3,6760,11625.1,352.65,146445,0,0,1.576,6.1
8/7/2003,1.3,6760,11625.1,350.15,146445,0,0,1.576,6.1
8/8/2003,1.3,6760,11625.1,353.5,146445,0,0,1.576,6.1
8/11/2003,1.3,6760,11625.1,357,146445,0,0,1.611,6.1
8/12/2003,1.3,6760,11625.1,360,146445,0,0,1.611,6.1
8/13/2003,1.3,6760,11625.1,356,146445,0,0,1.611,6.1
8/14/2003,1.3,6760,11625.1,362.25,146445,0,0,1.611,6.1
8/15/2003,1.3,6760,11625.1,363.3,146445,0,0,1.611,6.1
8/18/2003,1.3,6760,11625.1,361.3,146445,0,0,1.668,6.1
8/19/2003,1.3,6760,11625.1,358.3,146445,0,0,1.668,6.1
8/20/2003,1.3,6760,11625.1,362.2,146445,0,0,1.668,6.1
8/21/2003,1.3,6760,11625.1,364,146445,0,0,1.668,6.1
8/22/2003,1.3,6760,11625.1,360.75,146445,0,0,1.668,6.1
8/25/2003,1.3,6760,11625.1,#N/A,146445,0,0,1.787,6.1
8/26/2003,1.3,6760,11625.1,360.75,146445,0,0,1.787,6.1
8/27/2003,1.3,6760,11625.1,364.3,146445,0,0,1.787,6.1
8/28/2003,1.3,6760,11625.1,370.9,146445,0,0,1.787,6.1
8/29/2003,1.3,6760,11625.1,371,146445,0,0,1.787,6.1
9/2/2003,1.2,6760,11625.1,375.5,146530,0,0,1.786,6.1
9/3/2003,1.2,6760,11625.1,372.2,146530,0,0,1.786,6.1
9/4/2003,1.2,6760,11625.1,373,146530,0,0,1.786,6.1
9/5/2003,1.2,6760,11625.1,371,146530,0,0,1.786,6.1
9/8/2003,1.2,6760,11625.1,376.4,146530,0,0,1.758,6.1
9/9/2003,1.2,6760,11625.1,378.2,146530,0,0,1.758,6.1
9/10/2003,1.2,6760,11625.1,381.15,146530,0,0,1.758,6.1
9/11/2003,1.2,6760,11625.1,379.05,146530,0,0,1.758,6.1
9/12/2003,1.2,6760,11625.1,377.5,146530,0,0,1.758,6.1
9/15/2003,1.2,6760,11625.1,375.3,146530,0,0,1.739,6.1
9/16/2003,1.2,6760,11625.1,374.9,146530,0,0,1.739,6.1
9/17/2003,1.2,6760,11625.1,372.9,146530,0,0,1.739,6.1
9/18/2003,1.2,6760,11625.1,376.95,146530,0,0,1.739,6.1
9/19/2003,1.2,6760,11625.1,376.3,146530,0,0,1.739,6.1
9/22/2003,1.2,6760,11625.1,386.2,146530,0,0,1.686,6.1
9/23/2003,1.2,6760,11625.1,386.45,146530,0,0,1.686,6.1
9/24/2003,1.2,6760,11625.1,385.25,146530,0,0,1.686,6.1
9/25/2003,1.2,6760,11625.1,391.85,146530,0,0,1.686,6.1
9/26/2003,1.2,6760,11625.1,384.1,146530,0,0,1.686,6.1
9/29/2003,1.2,6760,11625.1,379.85,146530,0,0,1.635,6.1
9/30/2003,1.2,6760,11625.1,384.5,146530,0,0,1.635,6.1
10/1/2003,1.3,6760,11816.8,385,146716,0,0,1.635,6
10/2/2003,1.3,6760,11816.8,385.15,146716,0,0,1.635,6
10/3/2003,1.3,6760,11816.8,383.95,146716,0,0,1.635,6
10/6/2003,1.3,6760,11816.8,372.75,146716,0,0,1.617,6
10/7/2003,1.3,6760,11816.8,376.2,146716,0,0,1.617,6
10/8/2003,1.3,6760,11816.8,376.6,146716,0,0,1.617,6
10/9/2003,1.3,6760,11816.8,376.45,146716,0,0,1.617,6
10/10/2003,1.3,6760,11816.8,370.35,146716,0,0,1.617,6
10/13/2003,1.3,6760,11816.8,370.8,146716,0,0,1.611,6
10/14/2003,1.3,6760,11816.8,373.65,146716,0,0,1.611,6
10/15/2003,1.3,6760,11816.8,374.5,146716,0,0,1.611,6
10/16/2003,1.3,6760,11816.8,371.2,146716,0,0,1.611,6
10/17/2003,1.3,6760,11816.8,371.8,146716,0,0,1.611,6
10/20/2003,1.3,6760,11816.8,371.45,146716,0,0,1.612,6
10/21/2003,1.3,6760,11816.8,374.8,146716,0,0,1.612,6
10/22/2003,1.3,6760,11816.8,381.55,146716,0,0,1.612,6
10/23/2003,1.3,6760,11816.8,386.75,146716,0,0,1.612,6
10/24/2003,1.3,6760,11816.8,384.6,146716,0,0,1.612,6
10/27/2003,1.3,6760,11816.8,386.75,146716,0,0,1.584,6
10/28/2003,1.3,6760,11816.8,386.55,146716,0,0,1.584,6
10/29/2003,1.3,6760,11816.8,382.7,146716,0,0,1.584,6
10/30/2003,1.3,6760,11816.8,391,146716,0,0,1.584,6
10/31/2003,1.3,6760,11816.8,384.6,146716,0,0,1.584,6
11/3/2003,1.1,6760,11816.8,383.25,147000,0,0,1.577,5.8
11/4/2003,1.1,6760,11816.8,378.3,147000,0,0,1.577,5.8
11/5/2003,1.1,6760,11816.8,382.15,147000,0,0,1.577,5.8
11/6/2003,1.1,6760,11816.8,381.9,147000,0,0,1.577,5.8
11/7/2003,1.1,6760,11816.8,381,147000,0,0,1.577,5.8
11/10/2003,1.1,6760,11816.8,382.85,147000,0,0,1.547,5.8
11/11/2003,1.1,6760,11816.8,386.4,147000,0,0,1.547,5.8
11/12/2003,1.1,6760,11816.8,388.05,147000,0,0,1.547,5.8
11/13/2003,1.1,6760,11816.8,395.5,147000,0,0,1.547,5.8
11/14/2003,1.1,6760,11816.8,395.35,147000,0,0,1.547,5.8
11/17/2003,1.1,6760,11816.8,398,147000,0,0,1.54,5.8
11/18/2003,1.1,6760,11816.8,392.4,147000,0,0,1.54,5.8
11/19/2003,1.1,6760,11816.8,397.15,147000,0,0,1.54,5.8
11/20/2003,1.1,6760,11816.8,395.75,147000,0,0,1.54,5.8
11/21/2003,1.1,6760,11816.8,393.85,147000,0,0,1.54,5.8
11/24/2003,1.1,6760,11816.8,394.25,147000,0,0,1.554,5.8
11/25/2003,1.1,6760,11816.8,391.5,147000,0,0,1.554,5.8
11/26/2003,1.1,6760,11816.8,392,147000,0,0,1.554,5.8
11/28/2003,1.1,6760,11816.8,398.1,147000,0,0,1.554,5.8
12/1/2003,1.1,6760,11816.8,398.75,146729,0,0,1.533,5.7
12/2/2003,1.1,6760,11816.8,401.05,146729,0,0,1.533,5.7
12/3/2003,1.1,6760,11816.8,403.3,146729,0,0,1.533,5.7
12/4/2003,1.1,6760,11816.8,402.4,146729,0,0,1.533,5.7
12/5/2003,1.1,6760,11816.8,402,146729,0,0,1.533,5.7
12/8/2003,1.1,6760,11816.8,408.75,146729,0,0,1.519,5.7
12/9/2003,1.1,6760,11816.8,408.25,146729,0,0,1.519,5.7
12/10/2003,1.1,6760,11816.8,407.3,146729,0,0,1.519,5.7
12/11/2003,1.1,6760,11816.8,404,146729,0,0,1.519,5.7
12/12/2003,1.1,6760,11816.8,406.6,146729,0,0,1.519,5.7
12/15/2003,1.1,6760,11816.8,404.5,146729,0,0,1.509,5.7
12/16/2003,1.1,6760,11816.8,409.7,146729,0,0,1.509,5.7
12/17/2003,1.1,6760,11816.8,407.5,146729,0,0,1.509,5.7
12/18/2003,1.1,6760,11816.8,410.75,146729,0,0,1.509,5.7
12/19/2003,1.1,6760,11816.8,408.75,146729,0,0,1.509,5.7
12/22/2003,1.1,6760,11816.8,410.8,146729,0,0,1.528,5.7
12/23/2003,1.1,6760,11816.8,409.6,146729,0,0,1.528,5.7
12/24/2003,1.1,6760,11816.8,410.8,146729,0,0,1.528,5.7
12/26/2003,1.1,6760,11816.8,#N/A,146729,0,0,1.528,5.7
12/29/2003,1.1,6760,11816.8,413.5,146729,0,0,1.521,5.7
12/30/2003,1.1,6760,11816.8,415.6,146729,0,0,1.521,5.7
12/31/2003,1.1,6760,11816.8,417.25,146729,0,0,1.521,5.7
1/2/2004,1.1,7354.7,11988.4,415.2,146842,0,1,1.521,5.7
1/5/2004,1.1,7354.7,11988.4,417.75,146842,0,1,1.552,5.7
1/6/2004,1.1,7354.7,11988.4,428,146842,0,1,1.552,5.7
1/7/2004,1.1,7354.7,11988.4,420.65,146842,0,1,1.552,5.7
1/8/2004,1.1,7354.7,11988.4,418.1,146842,0,1,1.552,5.7
1/9/2004,1.1,7354.7,11988.4,422.8,146842,0,1,1.552,5.7
1/12/2004,1.1,7354.7,11988.4,428.2,146842,0,1,1.603,5.7
1/13/2004,1.1,7354.7,11988.4,424.5,146842,0,1,1.603,5.7
1/14/2004,1.1,7354.7,11988.4,421,146842,0,1,1.603,5.7
1/15/2004,1.1,7354.7,11988.4,415.5,146842,0,1,1.603,5.7
1/16/2004,1.1,7354.7,11988.4,410.3,146842,0,1,1.603,5.7
1/20/2004,1.1,7354.7,11988.4,408.3,146842,0,1,1.637,5.7
1/21/2004,1.1,7354.7,11988.4,411.25,146842,0,1,1.637,5.7
1/22/2004,1.1,7354.7,11988.4,412,146842,0,1,1.637,5.7
1/23/2004,1.1,7354.7,11988.4,411.4,146842,0,1,1.637,5.7
1/26/2004,1.1,7354.7,11988.4,406.2,146842,0,1,1.664,5.7
1/27/2004,1.1,7354.7,11988.4,404,146842,0,1,1.664,5.7
1/28/2004,1.1,7354.7,11988.4,410.7,146842,0,1,1.664,5.7
1/29/2004,1.1,7354.7,11988.4,410.15,146842,0,1,1.664,5.7
1/30/2004,1.1,7354.7,11988.4,401.3,146842,0,1,1.664,5.7
2/2/2004,1.2,7354.7,11988.4,401.85,146709,0,1,1.66,5.6
2/3/2004,1.2,7354.7,11988.4,401.75,146709,0,1,1.66,5.6
2/4/2004,1.2,7354.7,11988.4,399.6,146709,0,1,1.66,5.6
2/5/2004,1.2,7354.7,11988.4,399.3,146709,0,1,1.66,5.6
2/6/2004,1.2,7354.7,11988.4,396.4,146709,0,1,1.66,5.6
2/9/2004,1.2,7354.7,11988.4,406.7,146709,0,1,1.681,5.6
2/10/2004,1.2,7354.7,11988.4,408.35,146709,0,1,1.681,5.6
2/11/2004,1.2,7354.7,11988.4,406.4,146709,0,1,1.681,5.6
2/12/2004,1.2,7354.7,11988.4,411.4,146709,0,1,1.681,5.6
2/13/2004,1.2,7354.7,11988.4,412.1,146709,0,1,1.681,5.6
2/17/2004,1.2,7354.7,11988.4,413.7,146709,0,1,1.69,5.6
2/18/2004,1.2,7354.7,11988.4,415.9,146709,0,1,1.69,5.6
2/19/2004,1.2,7354.7,11988.4,410.2,146709,0,1,1.69,5.6
2/20/2004,1.2,7354.7,11988.4,408.25,146709,0,1,1.69,5.6
2/23/2004,1.2,7354.7,11988.4,399.85,146709,0,1,1.73,5.6
2/24/2004,1.2,7354.7,11988.4,401.45,146709,0,1,1.73,5.6
2/25/2004,1.2,7354.7,11988.4,403.4,146709,0,1,1.73,5.6
2/26/2004,1.2,7354.7,11988.4,395.05,146709,0,1,1.73,5.6
2/27/2004,1.2,7354.7,11988.4,392.25,146709,0,1,1.73,5.6
3/1/2004,1.6,7354.7,11988.4,398.5,146944,0,1,1.758,5.8
3/2/2004,1.6,7354.7,11988.4,398.6,146944,0,1,1.758,5.8
3/3/2004,1.6,7354.7,11988.4,390.35,146944,0,1,1.758,5.8
3/4/2004,1.6,7354.7,11988.4,394.15,146944,0,1,1.758,5.8
3/5/2004,1.6,7354.7,11988.4,393.5,146944,0,1,1.758,5.8
3/8/2004,1.6,7354.7,11988.4,399.4,146944,0,1,1.78,5.8
3/9/2004,1.6,7354.7,11988.4,401.2,146944,0,1,1.78,5.8
3/10/2004,1.6,7354.7,11988.4,400.8,146944,0,1,1.78,5.8
3/11/2004,1.6,7354.7,11988.4,397.4,146944,0,1,1.78,5.8
3/12/2004,1.6,7354.7,11988.4,400.75,146944,0,1,1.78,5.8
3/15/2004,1.6,7354.7,11988.4,399,146944,0,1,1.767,5.8
3/16/2004,1.6,7354.7,11988.4,399.6,146944,0,1,1.767,5.8
3/17/2004,1.6,7354.7,11988.4,402,146944,0,1,1.767,5.8
3/18/2004,1.6,7354.7,11988.4,407.15,146944,0,1,1.767,5.8
3/19/2004,1.6,7354.7,11988.4,411,146944,0,1,1.767,5.8
3/22/2004,1.6,7354.7,11988.4,414.1,146944,0,1,1.785,5.8
3/23/2004,1.6,7354.7,11988.4,415.2,146944,0,1,1.785,5.8
3/24/2004,1.6,7354.7,11988.4,417.6,146944,0,1,1.785,5.8
3/25/2004,1.6,7354.7,11988.4,416.6,146944,0,1,1.785,5.8
3/26/2004,1.6,7354.7,11988.4,417.5,146944,0,1,1.785,5.8
3/29/2004,1.6,7354.7,11988.4,420.9,146944,0,1,1.8,5.8
3/30/2004,1.6,7354.7,11988.4,419.15,146944,0,1,1.8,5.8
3/31/2004,1.6,7354.7,11988.4,423,146944,0,1,1.8,5.8
4/1/2004,1.8,7354.7,12181.4,425.3,146850,0,1,1.8,5.6
4/2/2004,1.8,7354.7,12181.4,426.1,146850,0,1,1.8,5.6
4/5/2004,1.8,7354.7,12181.4,420.55,146850,0,1,1.822,5.6
4/6/2004,1.8,7354.7,12181.4,416.95,146850,0,1,1.822,5.6
4/7/2004,1.8,7354.7,12181.4,419.25,146850,0,1,1.822,5.6
4/8/2004,1.8,7354.7,12181.4,422,146850,0,1,1.822,5.6
4/12/2004,1.8,7354.7,12181.4,#N/A,146850,0,1,1.827,5.6
4/13/2004,1.8,7354.7,12181.4,417.45,146850,0,1,1.827,5.6
4/14/2004,1.8,7354.7,12181.4,405.75,146850,0,1,1.827,5.6
4/15/2004,1.8,7354.7,12181.4,398,146850,0,1,1.827,5.6
4/16/2004,1.8,7354.7,12181.4,399.75,146850,0,1,1.827,5.6
4/19/2004,1.8,7354.7,12181.4,405.3,146850,0,1,1.853,5.6
4/20/2004,1.8,7354.7,12181.4,398.8,146850,0,1,1.853,5.6
4/21/2004,1.8,7354.7,12181.4,393.75,146850,0,1,1.853,5.6
4/22/2004,1.8,7354.7,12181.4,391.35,146850,0,1,1.853,5.6
4/23/2004,1.8,7354.7,12181.4,396.25,146850,0,1,1.853,5.6
4/26/2004,1.8,7354.7,12181.4,396.5,146850,0,1,1.853,5.6
4/27/2004,1.8,7354.7,12181.4,397.15,146850,0,1,1.853,5.6
4/28/2004,1.8,7354.7,12181.4,396.75,146850,0,1,1.853,5.6
4/29/2004,1.8,7354.7,12181.4,382.75,146850,0,1,1.853,5.6
4/30/2004,1.8,7354.7,12181.4,387.3,146850,0,1,1.853,5.6
5/3/2004,1.7,7354.7,12181.4,#N/A,147065,0,1,1.884,5.6
5/4/2004,1.7,7354.7,12181.4,389.75,147065,0,1,1.884,5.6
5/5/2004,1.7,7354.7,12181.4,394.3,147065,0,1,1.884,5.6
5/6/2004,1.7,7354.7,12181.4,392,147065,0,1,1.884,5.6
5/7/2004,1.7,7354.7,12181.4,386.85,147065,0,1,1.884,5.6
5/10/2004,1.7,7354.7,12181.4,374.1,147065,0,1,1.979,5.6
5/11/2004,1.7,7354.7,12181.4,378,147065,0,1,1.979,5.6
5/12/2004,1.7,7354.7,12181.4,381.15,147065,0,1,1.979,5.6
5/13/2004,1.7,7354.7,12181.4,375.5,147065,0,1,1.979,5.6
5/14/2004,1.7,7354.7,12181.4,373.5,147065,0,1,1.979,5.6
5/17/2004,1.7,7354.7,12181.4,380.8,147065,0,1,2.055,5.6
5/18/2004,1.7,7354.7,12181.4,379,147065,0,1,2.055,5.6
5/19/2004,1.7,7354.7,12181.4,380.2,147065,0,1,2.055,5.6
5/20/2004,1.7,7354.7,12181.4,380.45,147065,0,1,2.055,5.6
5/21/2004,1.7,7354.7,12181.4,382.25,147065,0,1,2.055,5.6
5/24/2004,1.7,7354.7,12181.4,383.85,147065,0,1,2.104,5.6
5/25/2004,1.7,7354.7,12181.4,387.6,147065,0,1,2.104,5.6
5/26/2004,1.7,7354.7,12181.4,390.5,147065,0,1,2.104,5.6
5/27/2004,1.7,7354.7,12181.4,391.45,147065,0,1,2.104,5.6
5/28/2004,1.7,7354.7,12181.4,393.85,147065,0,1,2.104,5.6
6/1/2004,1.9,7354.7,12181.4,395.85,147460,0,1,2.092,5.6
6/2/2004,1.9,7354.7,12181.4,395.85,147460,0,1,2.092,5.6
6/3/2004,1.9,7354.7,12181.4,391.4,147460,0,1,2.092,5.6
6/4/2004,1.9,7354.7,12181.4,388.1,147460,0,1,2.092,5.6
6/7/2004,1.9,7354.7,12181.4,393.45,147460,0,1,2.075,5.6
6/8/2004,1.9,7354.7,12181.4,394.95,147460,0,1,2.075,5.6
6/9/2004,1.9,7354.7,12181.4,389.3,147460,0,1,2.075,5.6
6/10/2004,1.9,7354.7,12181.4,384.25,147460,0,1,2.075,5.6
6/14/2004,1.9,7354.7,12181.4,382.9,147460,0,1,2.029,5.6
6/15/2004,1.9,7354.7,12181.4,382.3,147460,0,1,2.029,5.6
6/16/2004,1.9,7354.7,12181.4,387.75,147460,0,1,2.029,5.6
6/17/2004,1.9,7354.7,12181.4,386,147460,0,1,2.029,5.6
6/18/2004,1.9,7354.7,12181.4,388.7,147460,0,1,2.029,5.6
6/21/2004,1.9,7354.7,12181.4,393.85,147460,0,1,1.981,5.6
6/22/2004,1.9,7354.7,12181.4,394.6,147460,0,1,1.981,5.6
6/23/2004,1.9,7354.7,12181.4,395.25,147460,0,1,1.981,5.6
6/24/2004,1.9,7354.7,12181.4,396.75,147460,0,1,1.981,5.6
6/25/2004,1.9,7354.7,12181.4,401.15,147460,0,1,1.981,5.6
6/28/2004,1.9,7354.7,12181.4,401.7,147460,0,1,1.965,5.6
6/29/2004,1.9,7354.7,12181.4,396.75,147460,0,1,1.965,5.6
6/30/2004,1.9,7354.7,12181.4,393.75,147460,0,1,1.965,5.6
7/1/2004,1.8,7354.7,12367.7,394.5,147692,0,1,1.965,5.5
7/2/2004,1.8,7354.7,12367.7,394.7,147692,0,1,1.965,5.5
7/6/2004,1.8,7354.7,12367.7,398.4,147692,0,1,1.939,5.5
7/7/2004,1.8,7354.7,12367.7,397.35,147692,0,1,1.939,5.5
7/8/2004,1.8,7354.7,12367.7,402.2,147692,0,1,1.939,5.5
7/9/2004,1.8,7354.7,12367.7,406.6,147692,0,1,1.939,5.5
7/12/2004,1.8,7354.7,12367.7,408.55,147692,0,1,1.959,5.5
7/13/2004,1.8,7354.7,12367.7,404.25,147692,0,1,1.959,5.5
7/14/2004,1.8,7354.7,12367.7,403.3,147692,0,1,1.959,5.5
7/15/2004,1.8,7354.7,12367.7,403.9,147692,0,1,1.959,5.5
7/16/2004,1.8,7354.7,12367.7,403.7,147692,0,1,1.959,5.5
7/19/2004,1.8,7354.7,12367.7,406.95,147692,0,1,1.971,5.5
7/20/2004,1.8,7354.7,12367.7,405.5,147692,0,1,1.971,5.5
7/21/2004,1.8,7354.7,12367.7,401.1,147692,0,1,1.971,5.5
7/22/2004,1.8,7354.7,12367.7,395,147692,0,1,1.971,5.5
7/23/2004,1.8,7354.7,12367.7,392.85,147692,0,1,1.971,5.5
7/26/2004,1.8,7354.7,12367.7,391.65,147692,0,1,1.948,5.5
7/27/2004,1.8,7354.7,12367.7,392.25,147692,0,1,1.948,5.5
7/28/2004,1.8,7354.7,12367.7,386.2,147692,0,1,1.948,5.5
7/29/2004,1.8,7354.7,12367.7,388.75,147692,0,1,1.948,5.5
7/30/2004,1.8,7354.7,12367.7,389.6,147692,0,1,1.948,5.5
8/2/2004,1.7,7354.7,12367.7,393.25,147564,0,1,1.93,5.4
8/3/2004,1.7,7354.7,12367.7,390.6,147564,0,1,1.93,5.4
8/4/2004,1.7,7354.7,12367.7,392.7,147564,0,1,1.93,5.4
8/5/2004,1.7,7354.7,12367.7,391.8,147564,0,1,1.93,5.4
8/6/2004,1.7,7354.7,12367.7,392.25,147564,0,1,1.93,5.4
8/9/2004,1.7,7354.7,12367.7,398.6,147564,0,1,1.92,5.4
8/10/2004,1.7,7354.7,12367.7,399.05,147564,0,1,1.92,5.4
8/11/2004,1.7,7354.7,12367.7,396.25,147564,0,1,1.92,5.4
8/12/2004,1.7,7354.7,12367.7,396.25,147564,0,1,1.92,5.4
8/13/2004,1.7,7354.7,12367.7,392.75,147564,0,1,1.92,5.4
8/16/2004,1.7,7354.7,12367.7,399.3,147564,0,1,1.917,5.4
8/17/2004,1.7,7354.7,12367.7,401.45,147564,0,1,1.917,5.4
8/18/2004,1.7,7354.7,12367.7,403.2,147564,0,1,1.917,5.4
8/19/2004,1.7,7354.7,12367.7,406.3,147564,0,1,1.917,5.4
8/20/2004,1.7,7354.7,12367.7,405.8,147564,0,1,1.917,5.4
8/23/2004,1.7,7354.7,12367.7,409.95,147564,0,1,1.926,5.4
8/24/2004,1.7,7354.7,12367.7,406.9,147564,0,1,1.926,5.4
8/25/2004,1.7,7354.7,12367.7,405.5,147564,0,1,1.926,5.4
8/26/2004,1.7,7354.7,12367.7,405.95,147564,0,1,1.926,5.4
8/27/2004,1.7,7354.7,12367.7,406.85,147564,0,1,1.926,5.4
8/30/2004,1.7,7354.7,12367.7,#N/A,147564,0,1,1.909,5.4
8/31/2004,1.7,7354.7,12367.7,408.1,147564,0,1,1.909,5.4
9/1/2004,2.0,7354.7,12367.7,408,147415,0,1,1.909,5.4
9/2/2004,2.0,7354.7,12367.7,407.8,147415,0,1,1.909,5.4
9/3/2004,2.0,7354.7,12367.7,405.8,147415,0,1,1.909,5.4
9/7/2004,2.0,7354.7,12367.7,401.8,147415,0,1,1.893,5.4
9/8/2004,2.0,7354.7,12367.7,398.1,147415,0,1,1.893,5.4
9/9/2004,2.0,7354.7,12367.7,399.25,147415,0,1,1.893,5.4
9/10/2004,2.0,7354.7,12367.7,400.65,147415,0,1,1.893,5.4
9/13/2004,2.0,7354.7,12367.7,400.75,147415,0,1,1.889,5.4
9/14/2004,2.0,7354.7,12367.7,403.5,147415,0,1,1.889,5.4
9/15/2004,2.0,7354.7,12367.7,404.8,147415,0,1,1.889,5.4
9/16/2004,2.0,7354.7,12367.7,404.4,147415,0,1,1.889,5.4
9/17/2004,2.0,7354.7,12367.7,404.6,147415,0,1,1.889,5.4
9/20/2004,2.0,7354.7,12367.7,404.15,147415,0,1,1.908,5.4
9/21/2004,2.0,7354.7,12367.7,405.45,147415,0,1,1.908,5.4
9/22/2004,2.0,7354.7,12367.7,407.5,147415,0,1,1.908,5.4
9/23/2004,2.0,7354.7,12367.7,408.05,147415,0,1,1.908,5.4
9/24/2004,2.0,7354.7,12367.7,409.45,147415,0,1,1.908,5.4
9/27/2004,2.0,7354.7,12367.7,409,147415,0,1,1.959,5.4
9/28/2004,2.0,7354.7,12367.7,410.3,147415,0,1,1.959,5.4
9/29/2004,2.0,7354.7,12367.7,411.55,147415,0,1,1.959,5.4
9/30/2004,2.0,7354.7,12367.7,412.35,147415,0,1,1.959,5.4
10/1/2004,2.0,7354.7,12562.2,418.15,147793,0,1,1.959,5.5
10/4/2004,2.0,7354.7,12562.2,416.85,147793,0,1,1.98,5.5
10/5/2004,2.0,7354.7,12562.2,414.25,147793,0,1,1.98,5.5
10/6/2004,2.0,7354.7,12562.2,417.95,147793,0,1,1.98,5.5
10/7/2004,2.0,7354.7,12562.2,417.9,147793,0,1,1.98,5.5
10/8/2004,2.0,7354.7,12562.2,418.05,147793,0,1,1.98,5.5
10/11/2004,2.0,7354.7,12562.2,421.75,147793,0,1,2.035,5.5
10/12/2004,2.0,7354.7,12562.2,418.2,147793,0,1,2.035,5.5
10/13/2004,2.0,7354.7,12562.2,412.45,147793,0,1,2.035,5.5
10/14/2004,2.0,7354.7,12562.2,414.65,147793,0,1,2.035,5.5
10/15/2004,2.0,7354.7,12562.2,417.8,147793,0,1,2.035,5.5
10/18/2004,2.0,7354.7,12562.2,418.5,147793,0,1,2.077,5.5
10/19/2004,2.0,7354.7,12562.2,416.25,147793,0,1,2.077,5.5
10/20/2004,2.0,7354.7,12562.2,421.7,147793,0,1,2.077,5.5
10/21/2004,2.0,7354.7,12562.2,425.5,147793,0,1,2.077,5.5
10/22/2004,2.0,7354.7,12562.2,422.4,147793,0,1,2.077,5.5
10/25/2004,2.0,7354.7,12562.2,429,147793,0,1,2.074,5.5
10/26/2004,2.0,7354.7,12562.2,427.15,147793,0,1,2.074,5.5
10/27/2004,2.0,7354.7,12562.2,425.85,147793,0,1,2.074,5.5
10/28/2004,2.0,7354.7,12562.2,423.85,147793,0,1,2.074,5.5
10/29/2004,2.0,7354.7,12562.2,426.2,147793,0,1,2.074,5.5
11/1/2004,2.2,7354.7,12562.2,428.1,148162,0,1,2.076,5.4
11/2/2004,2.2,7354.7,12562.2,425.1,148162,0,1,2.076,5.4
11/3/2004,2.2,7354.7,12562.2,422.2,148162,0,1,2.076,5.4
11/4/2004,2.2,7354.7,12562.2,426.3,148162,0,1,2.076,5.4
11/5/2004,2.2,7354.7,12562.2,428.75,148162,0,1,2.076,5.4
11/8/2004,2.2,7354.7,12562.2,432.95,148162,0,1,2.045,5.4
11/9/2004,2.2,7354.7,12562.2,432.3,148162,0,1,2.045,5.4
11/10/2004,2.2,7354.7,12562.2,435.1,148162,0,1,2.045,5.4
11/11/2004,2.2,7354.7,12562.2,433.35,148162,0,1,2.045,5.4
11/12/2004,2.2,7354.7,12562.2,436.9,148162,0,1,2.045,5.4
11/15/2004,2.2,7354.7,12562.2,439.5,148162,0,1,2.014,5.4
11/16/2004,2.2,7354.7,12562.2,437.95,148162,0,1,2.014,5.4
11/17/2004,2.2,7354.7,12562.2,444.5,148162,0,1,2.014,5.4
11/18/2004,2.2,7354.7,12562.2,444.3,148162,0,1,2.014,5.4
11/19/2004,2.2,7354.7,12562.2,443.7,148162,0,1,2.014,5.4
11/22/2004,2.2,7354.7,12562.2,447,148162,0,1,1.992,5.4
11/23/2004,2.2,7354.7,12562.2,447,148162,0,1,1.992,5.4
11/24/2004,2.2,7354.7,12562.2,448.65,148162,0,1,1.992,5.4
11/26/2004,2.2,7354.7,12562.2,451.55,148162,0,1,1.992,5.4
11/29/2004,2.2,7354.7,12562.2,450.4,148162,0,1,1.989,5.4
11/30/2004,2.2,7354.7,12562.2,452,148162,0,1,1.989,5.4
12/1/2004,2.2,7354.7,12562.2,451.1,148059,0,1,1.989,5.4
12/2/2004,2.2,7354.7,12562.2,454.35,148059,0,1,1.989,5.4
12/3/2004,2.2,7354.7,12562.2,449.15,148059,0,1,1.989,5.4
12/6/2004,2.2,7354.7,12562.2,455.75,148059,0,1,1.956,5.4
12/7/2004,2.2,7354.7,12562.2,453.75,148059,0,1,1.956,5.4
12/8/2004,2.2,7354.7,12562.2,445.75,148059,0,1,1.956,5.4
12/9/2004,2.2,7354.7,12562.2,437.35,148059,0,1,1.956,5.4
12/10/2004,2.2,7354.7,12562.2,433.9,148059,0,1,1.956,5.4
12/13/2004,2.2,7354.7,12562.2,436.95,148059,0,1,1.893,5.4
12/14/2004,2.2,7354.7,12562.2,438.6,148059,0,1,1.893,5.4
12/15/2004,2.2,7354.7,12562.2,437.8,148059,0,1,1.893,5.4
12/16/2004,2.2,7354.7,12562.2,441.25,148059,0,1,1.893,5.4
12/17/2004,2.2,7354.7,12562.2,439.2,148059,0,1,1.893,5.4
12/20/2004,2.2,7354.7,12562.2,441.75,148059,0,1,1.861,5.4
